,stock_code,release_date,report_year
2498,01823.HK,2019-05-02,2018
2499,01919.HK,2019-05-02,2018
2500,01062.HK,2019-05-02,2018
2501,01329.HK,2019-05-02,2018
2502,06088.HK,2019-05-03,2018
2503,03999.HK,2019-05-06,2018
2504,08282.HK,2019-05-06,2018
2505,01339.HK,2019-05-06,2018
2506,01339.HK,2019-05-06,2018
2507,02800.HK,2019-05-06,2018
2508,01361.HK,2019-05-06,2018
2509,02388.HK,2019-05-06,2018
2510,01108.HK,2019-05-07,2018
2511,00601.HK,2019-05-08,2018
2512,01599.HK,2019-05-08,2018
2513,00509.HK,2019-05-08,2018
2514,01782.HK,2019-05-08,2018
2515,00168.HK,2019-05-09,2018
2516,03336.HK,2019-05-10,2018
2517,01053.HK,2019-05-10,2018
2518,02378.HK,2019-05-10,2018
2519,06198.HK,2019-05-10,2018
2520,00818.HK,2019-05-10,2018
2521,00900.HK,2019-05-10,2018
2522,08420.HK,2019-05-14,2018
2523,08360.HK,2019-05-14,2018
2524,01555.HK,2019-05-14,2018
2525,08426.HK,2019-05-14,2018
2526,06113.HK,2019-05-14,2018
2527,08377.HK,2019-05-14,2018
2528,02030.HK,2019-05-14,2018
2529,00626.HK,2019-05-15,2018
2530,02098.HK,2019-05-15,2018
2531,08527.HK,2019-05-15,2018
2532,01159.HK,2019-05-16,2018
2533,03369.HK,2019-05-16,2018
2534,01480.HK,2019-05-17,2018
2535,00177.HK,2019-05-17,2018
2536,00011.HK,2019-05-17,2018
2537,01448.HK,2019-05-19,2018
2538,01809.HK,2019-05-20,2018
2539,00769.HK,2019-05-20,2018
2540,03618.HK,2019-05-20,2018
2541,01616.HK,2019-05-21,2018
2542,01117.HK,2019-05-21,2018
2543,02020.HK,2019-05-22,2018
2544,01755.HK,2019-05-22,2018
2545,08226.HK,2019-05-22,2018
2546,01862.HK,2019-05-23,2018
2547,00778.HK,2019-05-23,2018
2548,03898.HK,2019-05-24,2018
2549,01039.HK,2019-05-24,2018
2550,08495.HK,2019-05-24,2018
2551,01742.HK,2019-05-26,2018
2552,01656.HK,2019-05-27,2018
2553,01269.HK,2019-05-27,2018
2554,02016.HK,2019-05-28,2018
2555,00220.HK,2019-05-28,2018
2556,01058.HK,2019-05-28,2018
2557,00066.HK,2019-05-28,2018
2558,02299.HK,2019-05-28,2018
2559,00747.HK,2019-05-28,2018
2560,02119.HK,2019-05-29,2018
2561,08238.HK,2019-05-29,2018
2562,01913.HK,2019-05-29,2018
2563,08476.HK,2019-05-30,2019
2564,00688.HK,2019-05-30,2018
2565,02000.HK,2019-05-31,2018
2566,00522.HK,2019-05-31,2018
2567,01292.HK,2019-05-31,2018
2568,01857.HK,2019-05-31,2018
2569,00691.HK,2019-05-31,2018
2570,00807.HK,2019-05-31,2018
2571,01631.HK,2019-05-31,2018
2572,08611.HK,2019-05-31,2018
2573,01999.HK,2019-06-03,2019
2574,00829.HK,2019-06-03,2018
2575,00802.HK,2019-06-03,2018
2576,00124.HK,2019-06-03,2018
2577,01528.HK,2019-06-04,2018
2578,03808.HK,2019-06-04,2018
2579,08371.HK,2019-06-04,2018
2580,03866.HK,2019-06-04,2018
2581,00687.HK,2019-06-05,2018
2582,08502.HK,2019-06-05,2018
2583,08481.HK,2019-06-05,2018
2584,00992.HK,2019-06-05,2018
2585,01400.HK,2019-06-06,2018
2586,01030.HK,2019-06-06,2018
2587,02607.HK,2019-06-06,2018
2588,01061.HK,2019-06-06,2018
2589,00303.HK,2019-06-06,2019
2590,08283.HK,2019-06-06,2018
2591,01799.HK,2019-06-06,2018
2592,00241.HK,2019-06-09,2019
2593,01527.HK,2019-06-10,2018
2594,01044.HK,2019-06-10,2018
2595,00482.HK,2019-06-10,2018
2596,01302.HK,2019-06-10,2018
2597,01368.HK,2019-06-11,2018
2598,03377.HK,2019-06-11,2018
2599,02233.HK,2019-06-11,2018
2600,02001.HK,2019-06-12,2018
2601,02007.HK,2019-06-12,2018
2602,02718.HK,2019-06-12,2018
2603,00297.HK,2019-06-12,2018
2604,01762.HK,2019-06-13,2018
2605,08329.HK,2019-06-13,2018
2606,00641.HK,2019-06-13,2018
2607,00135.HK,2019-06-13,2018
2608,01929.HK,2019-06-14,2019
2609,01748.HK,2019-06-14,2018
2610,01563.HK,2019-06-14,2018
2611,00737.HK,2019-06-14,2018
2612,06111.HK,2019-06-14,2018
2613,08536.HK,2019-06-14,2018
2614,00865.HK,2019-06-14,2018
2615,08100.HK,2019-06-14,2018
2616,08229.HK,2019-06-14,2018
2617,00184.HK,2019-06-14,2018
2618,08173.HK,2019-06-16,2018
2619,02348.HK,2019-06-17,2018
2620,08513.HK,2019-06-17,2018
2621,01513.HK,2019-06-17,2018
2622,00051.HK,2019-06-17,2018
2623,00175.HK,2019-06-17,2018
2624,00380.HK,2019-06-17,2018
2625,01188.HK,2019-06-18,2018
2626,00185.HK,2019-06-18,2018
2627,06138.HK,2019-06-18,2018
2628,08063.HK,2019-06-18,2018
2629,06136.HK,2019-06-18,2018
2630,03996.HK,2019-06-18,2018
2631,01617.HK,2019-06-19,2018
2632,08076.HK,2019-06-19,2018
2633,08027.HK,2019-06-19,2018
2634,00809.HK,2019-06-19,2018
2635,00244.HK,2019-06-19,2018
2636,06877.HK,2019-06-19,2018
2637,01007.HK,2019-06-19,2018
2638,00817.HK,2019-06-19,2018
2639,03889.HK,2019-06-19,2018
2640,00010.HK,2019-06-20,2018
2641,01257.HK,2019-06-20,2018
2642,00823.HK,2019-06-20,2018
2643,00101.HK,2019-06-20,2018
2644,08400.HK,2019-06-20,2018
2645,08333.HK,2019-06-20,2018
2646,08241.HK,2019-06-20,2019
2647,08210.HK,2019-06-20,2019
2648,00616.HK,2019-06-20,2019
2649,06808.HK,2019-06-20,2018
2650,02111.HK,2019-06-20,2018
2651,02212.HK,2019-06-21,2018
2652,01679.HK,2019-06-21,2018
2653,00836.HK,2019-06-21,2018
2654,08206.HK,2019-06-21,2018
2655,08148.HK,2019-06-21,2018
2656,08491.HK,2019-06-21,2018
2657,01076.HK,2019-06-21,2018
2658,00119.HK,2019-06-21,2018
2659,02878.HK,2019-06-21,2018
2660,01540.HK,2019-06-21,2018
2661,00089.HK,2019-06-21,2018
2662,01997.HK,2019-06-21,2018
2663,02885.HK,2019-06-21,2018
2664,00765.HK,2019-06-21,2018
2665,01127.HK,2019-06-21,2018
2666,00938.HK,2019-06-23,2019
2667,00270.HK,2019-06-23,2018
2668,08125.HK,2019-06-24,2018
2669,08188.HK,2019-06-24,2018
2670,00336.HK,2019-06-24,2018
2671,08218.HK,2019-06-24,2019
2672,03323.HK,2019-06-24,2018
2673,00171.HK,2019-06-24,2018
2674,01596.HK,2019-06-24,2018
2675,00607.HK,2019-06-24,2018
2676,01112.HK,2019-06-24,2018
2677,00854.HK,2019-06-24,2019
2678,00236.HK,2019-06-24,2018
2679,00063.HK,2019-06-24,2018
2680,08512.HK,2019-06-24,2018
2681,02328.HK,2019-06-24,2018
2682,08622.HK,2019-06-24,2018
2683,08053.HK,2019-06-24,2018
2684,02202.HK,2019-06-24,2018
2685,08373.HK,2019-06-25,2018
2686,08413.HK,2019-06-25,2019
2687,00743.HK,2019-06-25,2018
2688,01891.HK,2019-06-25,2018
2689,08392.HK,2019-06-25,2018
2690,08423.HK,2019-06-25,2019
2691,00023.HK,2019-06-25,2018
2692,08337.HK,2019-06-25,2018
2693,00046.HK,2019-06-25,2018
2694,01194.HK,2019-06-25,2018
2695,00978.HK,2019-06-25,2018
2696,02088.HK,2019-06-25,2018
2697,00311.HK,2019-06-26,2018
2698,01928.HK,2019-06-26,2018
2699,02363.HK,2019-06-26,2018
2700,01240.HK,2019-06-26,2018
2701,01966.HK,2019-06-26,2018
2702,02218.HK,2019-06-26,2018
2703,02099.HK,2019-06-26,2018
2704,08270.HK,2019-06-26,2018
2705,08305.HK,2019-06-26,2018
2706,08232.HK,2019-06-26,2018
2707,00762.HK,2019-06-26,2018
2708,08092.HK,2019-06-26,2018
2709,00042.HK,2019-06-26,2018
2710,01262.HK,2019-06-26,2018
2711,01777.HK,2019-06-26,2018
2712,03360.HK,2019-06-26,2018
2713,08066.HK,2019-06-26,2018
2714,01778.HK,2019-06-26,2018
2715,08473.HK,2019-06-26,2018
2716,08635.HK,2019-06-26,2019
2717,02799.HK,2019-06-26,2018
2718,08159.HK,2019-06-26,2018
2719,01109.HK,2019-06-26,2018
2720,08139.HK,2019-06-27,2018
2721,08181.HK,2019-06-27,2018
2722,00910.HK,2019-06-27,2018
2723,02738.HK,2019-06-27,2018
2724,08607.HK,2019-06-27,2018
2725,01717.HK,2019-06-27,2018
2726,08619.HK,2019-06-27,2019
2727,08296.HK,2019-06-27,2018
2728,08532.HK,2019-06-27,2019
2729,08613.HK,2019-06-27,2019
2730,01120.HK,2019-06-27,2018
2731,02680.HK,2019-06-27,2018
2732,06822.HK,2019-06-27,2018
2733,08191.HK,2019-06-27,2018
2734,08537.HK,2019-06-27,2018
2735,08432.HK,2019-06-27,2018
2736,00927.HK,2019-06-27,2018
2737,08006.HK,2019-06-27,2018
2738,08098.HK,2019-06-27,2019
2739,03633.HK,2019-06-27,2018
2740,08221.HK,2019-06-27,2019
2741,01790.HK,2019-06-27,2018
2742,00690.HK,2019-06-27,2018
2743,01060.HK,2019-06-27,2018
2744,08431.HK,2019-06-27,2018
2745,08050.HK,2019-06-27,2019
2746,08372.HK,2019-06-27,2019
2747,01389.HK,2019-06-27,2019
2748,08416.HK,2019-06-27,2018
2749,02358.HK,2019-06-27,2018
2750,03320.HK,2019-06-27,2018
2751,08045.HK,2019-06-27,2018
2752,01476.HK,2019-06-27,2018
2753,08307.HK,2019-06-27,2018
2754,08401.HK,2019-06-27,2018
2755,08056.HK,2019-06-27,2018
2756,08091.HK,2019-06-27,2018
2757,08026.HK,2019-06-27,2018
2758,08439.HK,2019-06-27,2018
2759,08065.HK,2019-06-27,2018
2760,08631.HK,2019-06-27,2018
2761,01203.HK,2019-06-27,2018
2762,08523.HK,2019-06-27,2019
2763,08069.HK,2019-06-27,2018
2764,08172.HK,2019-06-28,2018
2765,08455.HK,2019-06-28,2019
2766,00371.HK,2019-06-28,2018
2767,08007.HK,2019-06-28,2018
2768,08317.HK,2019-06-28,2018
2769,08178.HK,2019-06-28,2018
2770,01812.HK,2019-06-28,2018
2771,00542.HK,2019-06-28,2018
2772,08113.HK,2019-06-28,2018
2773,00117.HK,2019-06-28,2018
2774,02122.HK,2019-06-28,2018
2775,08042.HK,2019-06-28,2018
2776,00420.HK,2019-06-28,2018
2777,08187.HK,2019-06-28,2018
2778,08328.HK,2019-06-28,2018
2779,03989.HK,2019-06-28,2018
2780,01303.HK,2019-06-28,2018
2781,08136.HK,2019-06-28,2018
2782,00061.HK,2019-06-28,2018
2783,06196.HK,2019-06-28,2018
2784,08292.HK,2019-06-28,2018
2785,00627.HK,2019-06-28,2018
2786,01763.HK,2019-06-28,2018
2787,08003.HK,2019-06-28,2018
2788,00257.HK,2019-06-28,2018
2789,01340.HK,2019-06-28,2018
2790,02688.HK,2019-06-28,2018
2791,01150.HK,2019-06-28,2018
2792,01238.HK,2019-06-28,2018
2793,00703.HK,2019-06-28,2018
2794,02380.HK,2019-06-28,2018
2795,08217.HK,2019-06-28,2019
2796,08309.HK,2019-06-28,2019
2797,01713.HK,2019-06-28,2018
2798,00363.HK,2019-06-28,2018
2799,08023.HK,2019-06-28,2019
2800,01218.HK,2019-06-28,2019
2801,00326.HK,2019-06-28,2018
2802,08203.HK,2019-06-28,2018
2803,01133.HK,2019-06-28,2018
2804,08482.HK,2019-06-28,2018
2805,00893.HK,2019-06-28,2018
2806,08121.HK,2019-06-28,2019
2807,00683.HK,2019-06-28,2018
2808,00157.HK,2019-06-28,2018
2809,01608.HK,2019-06-28,2018
2810,08179.HK,2019-06-28,2018
2811,01093.HK,2019-06-28,2018
2812,03383.HK,2019-06-28,2018
2813,00419.HK,2019-06-28,2018
2814,03303.HK,2019-06-28,2018
2815,08062.HK,2019-06-28,2019
2816,01570.HK,2019-06-28,2018
2817,01301.HK,2019-06-28,2018
2818,08213.HK,2019-06-28,2018
2819,08347.HK,2019-06-28,2019
2820,00643.HK,2019-06-28,2018
2821,08036.HK,2019-06-28,2018
2822,01280.HK,2019-07-01,2018
2823,08111.HK,2019-07-01,2019
2824,08325.HK,2019-07-01,2019
2825,08128.HK,2019-07-01,2018
2826,08039.HK,2019-07-01,2019
2827,03678.HK,2019-07-02,2018
2828,00698.HK,2019-07-02,2018
2829,00579.HK,2019-07-02,2018
2830,00296.HK,2019-07-02,2018
2831,00004.HK,2019-07-02,2018
2832,03882.HK,2019-07-02,2018
2833,08153.HK,2019-07-02,2019
2834,00442.HK,2019-07-02,2019
2835,00163.HK,2019-07-02,2018
2836,00520.HK,2019-07-03,2018
2837,01588.HK,2019-07-03,2018
2838,01146.HK,2019-07-03,2018
2839,00137.HK,2019-07-03,2018
2840,01451.HK,2019-07-03,2018
2841,00268.HK,2019-07-03,2018
2842,03818.HK,2019-07-03,2018
2843,08096.HK,2019-07-03,2019
2844,08425.HK,2019-07-03,2019
2845,00293.HK,2019-07-03,2018
2846,00602.HK,2019-07-03,2018
2847,01551.HK,2019-07-04,2018
2848,00753.HK,2019-07-04,2018
2849,01107.HK,2019-07-04,2018
2850,00150.HK,2019-07-04,2018
2851,03818.HK,2019-07-04,2018
2852,00312.HK,2019-07-04,2018
2853,01428.HK,2019-07-04,2018
2854,00341.HK,2019-07-04,2018
2855,00423.HK,2019-07-04,2018
2856,08326.HK,2019-07-04,2019
2857,01068.HK,2019-07-05,2018
2858,01282.HK,2019-07-05,2018
2859,01072.HK,2019-07-05,2018
2860,01558.HK,2019-07-05,2018
2861,00631.HK,2019-07-05,2018
2862,06158.HK,2019-07-05,2018
2863,01993.HK,2019-07-05,2018
2864,03990.HK,2019-07-05,2018
2865,03662.HK,2019-07-05,2018
2866,01827.HK,2019-07-05,2018
2867,03319.HK,2019-07-05,2018
2868,01205.HK,2019-07-05,2018
2869,00405.HK,2019-07-05,2018
2870,00288.HK,2019-07-05,2018
2871,00905.HK,2019-07-05,2018
2872,03828.HK,2019-07-05,2018
2873,01630.HK,2019-07-08,2019
2874,00106.HK,2019-07-08,2018
2875,00968.HK,2019-07-08,2018
2876,02360.HK,2019-07-08,2018
2877,01586.HK,2019-07-08,2018
2878,02669.HK,2019-07-08,2018
2879,01623.HK,2019-07-08,2018
2880,02727.HK,2019-07-08,2018
2881,02683.HK,2019-07-08,2018
2882,01571.HK,2019-07-08,2018
2883,01184.HK,2019-07-08,2018
2884,00868.HK,2019-07-08,2018
2885,01259.HK,2019-07-09,2018
2886,00274.HK,2019-07-09,2018
2887,00123.HK,2019-07-09,2018
2888,03839.HK,2019-07-09,2018
2889,00396.HK,2019-07-09,2018
2890,08291.HK,2019-07-09,2018
2891,00261.HK,2019-07-09,2018
2892,00912.HK,2019-07-09,2018
2893,00242.HK,2019-07-09,2018
2894,00138.HK,2019-07-09,2018
2895,06098.HK,2019-07-10,2018
2896,01676.HK,2019-07-10,2018
2897,00821.HK,2019-07-10,2018
2898,00611.HK,2019-07-10,2018
2899,01122.HK,2019-07-10,2018
2900,00090.HK,2019-07-10,2018
2901,01888.HK,2019-07-10,2018
2902,00148.HK,2019-07-10,2018
2903,00152.HK,2019-07-10,2018
2904,00019.HK,2019-07-10,2018
2905,00087.HK,2019-07-10,2018
2906,01160.HK,2019-07-10,2018
2907,01881.HK,2019-07-11,2018
2908,00663.HK,2019-07-11,2018
2909,06838.HK,2019-07-11,2018
2910,00334.HK,2019-07-11,2018
2911,03600.HK,2019-07-11,2018
2912,00950.HK,2019-07-11,2018
2913,00922.HK,2019-07-11,2019
2914,00018.HK,2019-07-11,2019
2915,02223.HK,2019-07-11,2018
2916,00560.HK,2019-07-11,2018
2917,00685.HK,2019-07-11,2018
2918,01983.HK,2019-07-11,2018
2919,00426.HK,2019-07-11,2018
2920,00393.HK,2019-07-11,2018
2921,01546.HK,2019-07-11,2019
2922,01738.HK,2019-07-11,2018
2923,00320.HK,2019-07-11,2018
2924,01266.HK,2019-07-12,2018
2925,01699.HK,2019-07-12,2018
2926,00570.HK,2019-07-12,2018
2927,01916.HK,2019-07-12,2018
2928,02289.HK,2019-07-12,2018
2929,00493.HK,2019-07-12,2018
2930,00142.HK,2019-07-12,2018
2931,02236.HK,2019-07-12,2018
2932,00095.HK,2019-07-12,2018
2933,01557.HK,2019-07-12,2019
2934,00994.HK,2019-07-12,2018
2935,01906.HK,2019-07-12,2018
2936,00657.HK,2019-07-12,2018
2937,01712.HK,2019-07-12,2018
2938,03322.HK,2019-07-12,2018
2939,01995.HK,2019-07-12,2018
2940,02698.HK,2019-07-12,2018
2941,00081.HK,2019-07-12,2018
2942,00925.HK,2019-07-12,2018
2943,01321.HK,2019-07-12,2018
2944,00672.HK,2019-07-12,2018
2945,02280.HK,2019-07-12,2018
2946,02389.HK,2019-07-15,2018
2947,02066.HK,2019-07-15,2018
2948,01910.HK,2019-07-15,2018
2949,00408.HK,2019-07-15,2018
2950,01572.HK,2019-07-15,2018
2951,01316.HK,2019-07-15,2018
2952,01569.HK,2019-07-15,2018
2953,03398.HK,2019-07-15,2018
2954,00480.HK,2019-07-15,2018
2955,00253.HK,2019-07-15,2018
2956,01075.HK,2019-07-15,2018
2957,01711.HK,2019-07-15,2018
2958,00219.HK,2019-07-15,2018
2959,01600.HK,2019-07-15,2018
2960,00201.HK,2019-07-15,2018
2961,01872.HK,2019-07-15,2018
2962,01268.HK,2019-07-15,2018
2963,01090.HK,2019-07-15,2018
2964,00094.HK,2019-07-15,2018
2965,06826.HK,2019-07-16,2018
2966,02616.HK,2019-07-16,2018
2967,00195.HK,2019-07-16,2018
2968,01237.HK,2019-07-16,2018
2969,00524.HK,2019-07-16,2018
2970,00345.HK,2019-07-16,2018
2971,03969.HK,2019-07-16,2018
2972,01663.HK,2019-07-16,2018
2973,00291.HK,2019-07-16,2018
2974,00058.HK,2019-07-16,2018
2975,01235.HK,2019-07-16,2019
2976,00084.HK,2019-07-16,2019
2977,01884.HK,2019-07-16,2018
2978,02003.HK,2019-07-16,2018
2979,02238.HK,2019-07-16,2018
2980,01469.HK,2019-07-17,2019
2981,00064.HK,2019-07-17,2019
2982,00976.HK,2019-07-17,2018
2983,02139.HK,2019-07-17,2018
2984,00406.HK,2019-07-17,2019
2985,00237.HK,2019-07-17,2019
2986,06829.HK,2019-07-17,2018
2987,01378.HK,2019-07-17,2018
2988,00088.HK,2019-07-17,2019
2989,01375.HK,2019-07-17,2018
2990,01483.HK,2019-07-17,2018
2991,01123.HK,2019-07-17,2018
2992,00353.HK,2019-07-17,2018
2993,01070.HK,2019-07-17,2018
2994,02663.HK,2019-07-17,2019
2995,00181.HK,2019-07-17,2018
2996,08341.HK,2019-07-18,2018
2997,01811.HK,2019-07-18,2018
2998,03963.HK,2019-07-18,2019
2999,01198.HK,2019-07-18,2018
3000,00751.HK,2019-07-18,2018
3001,00650.HK,2019-07-18,2019
3002,01468.HK,2019-07-18,2019
3003,01193.HK,2019-07-18,2018
3004,08341.HK,2019-07-18,2017
3005,00127.HK,2019-07-18,2018
3006,01128.HK,2019-07-18,2018
3007,00768.HK,2019-07-18,2019
3008,00813.HK,2019-07-18,2018
3009,02221.HK,2019-07-18,2019
3010,00077.HK,2019-07-18,2018
3011,01651.HK,2019-07-18,2018
3012,00328.HK,2019-07-18,2019
3013,01475.HK,2019-07-18,2018
3014,00234.HK,2019-07-18,2019
3015,02019.HK,2019-07-18,2018
3016,01718.HK,2019-07-18,2018
3017,01338.HK,2019-07-18,2018
3018,00398.HK,2019-07-18,2019
3019,01783.HK,2019-07-18,2019
3020,06190.HK,2019-07-19,2018
3021,02182.HK,2019-07-19,2018
3022,03816.HK,2019-07-19,2019
3023,01665.HK,2019-07-19,2018
3024,02226.HK,2019-07-19,2018
3025,01702.HK,2019-07-19,2018
3026,08029.HK,2019-07-19,2018
3027,02009.HK,2019-07-19,2018
3028,01231.HK,2019-07-19,2018
3029,00842.HK,2019-07-19,2018
3030,02193.HK,2019-07-19,2019
3031,02329.HK,2019-07-19,2018
3032,01172.HK,2019-07-19,2019
3033,03321.HK,2019-07-19,2018
3034,01865.HK,2019-07-19,2019
3035,01052.HK,2019-07-19,2018
3036,03638.HK,2019-07-19,2019
3037,06133.HK,2019-07-19,2018
3038,01672.HK,2019-07-19,2018
3039,01034.HK,2019-07-19,2018
3040,00178.HK,2019-07-19,2018
3041,01689.HK,2019-07-19,2018
3042,00604.HK,2019-07-19,2018
3043,00468.HK,2019-07-19,2018
3044,00265.HK,2019-07-19,2018
3045,00178.HK,2019-07-19,2018
3046,00858.HK,2019-07-19,2019
3047,00609.HK,2019-07-22,2018
3048,01580.HK,2019-07-22,2018
3049,01446.HK,2019-07-22,2018
3050,00837.HK,2019-07-22,2018
3051,01110.HK,2019-07-22,2018
3052,01585.HK,2019-07-22,2018
3053,01958.HK,2019-07-22,2018
3054,03311.HK,2019-07-22,2018
3055,00467.HK,2019-07-22,2018
3056,01381.HK,2019-07-22,2018
3057,00305.HK,2019-07-22,2018
3058,01896.HK,2019-07-22,2018
3059,01851.HK,2019-07-22,2018
3060,00780.HK,2019-07-22,2018
3061,01170.HK,2019-07-22,2019
3062,00966.HK,2019-07-22,2018
3063,00114.HK,2019-07-22,2019
3064,01985.HK,2019-07-22,2019
3065,01499.HK,2019-07-22,2019
3066,00346.HK,2019-07-22,2018
3067,02128.HK,2019-07-22,2018
3068,01788.HK,2019-07-22,2018
3069,01116.HK,2019-07-23,2018
3070,03395.HK,2019-07-23,2018
3071,00732.HK,2019-07-23,2018
3072,01216.HK,2019-07-23,2018
3073,00397.HK,2019-07-23,2018
3074,01697.HK,2019-07-23,2018
3075,02341.HK,2019-07-23,2018
3076,01632.HK,2019-07-23,2019
3077,06806.HK,2019-07-23,2018
3078,00258.HK,2019-07-23,2018
3079,03309.HK,2019-07-23,2018
3080,00711.HK,2019-07-23,2018
3081,00392.HK,2019-07-23,2018
3082,01298.HK,2019-07-23,2018
3083,01327.HK,2019-07-23,2018
3084,01458.HK,2019-07-23,2018
3085,02322.HK,2019-07-23,2019
3086,01246.HK,2019-07-23,2019
3087,00943.HK,2019-07-23,2018
3088,01703.HK,2019-07-23,2019
3089,02232.HK,2019-07-23,2018
3090,01025.HK,2019-07-23,2019
3091,01051.HK,2019-07-23,2018
3092,00425.HK,2019-07-23,2018
3093,00661.HK,2019-07-23,2018
3094,01168.HK,2019-07-24,2018
3095,02633.HK,2019-07-24,2019
3096,02319.HK,2019-07-24,2018
3097,00034.HK,2019-07-24,2018
3098,01968.HK,2019-07-24,2018
3099,01785.HK,2019-07-24,2018
3100,00079.HK,2019-07-24,2018
3101,00694.HK,2019-07-24,2018
3102,00951.HK,2019-07-24,2018
3103,02899.HK,2019-07-24,2018
3104,00358.HK,2019-07-24,2018
3105,02013.HK,2019-07-24,2018
3106,00603.HK,2019-07-24,2018
3107,01760.HK,2019-07-24,2018
3108,01223.HK,2019-07-24,2018
3109,03683.HK,2019-07-24,2019
3110,01293.HK,2019-07-24,2018
3111,00251.HK,2019-07-24,2018
3112,02601.HK,2019-07-24,2018
3113,01273.HK,2019-07-24,2019
3114,01708.HK,2019-07-24,2018
3115,03768.HK,2019-07-24,2018
3116,00498.HK,2019-07-24,2019
3117,00789.HK,2019-07-24,2018
3118,01615.HK,2019-07-24,2018
3119,01897.HK,2019-07-24,2018
3120,01182.HK,2019-07-24,2018
3121,00385.HK,2019-07-25,2018
3122,00228.HK,2019-07-25,2018
3123,00638.HK,2019-07-25,2018
3124,00335.HK,2019-07-25,2019
3125,01637.HK,2019-07-25,2018
3126,00451.HK,2019-07-25,2018
3127,01556.HK,2019-07-25,2018
3128,03878.HK,2019-07-25,2019
3129,06100.HK,2019-07-25,2018
3130,06858.HK,2019-07-25,2018
3131,01181.HK,2019-07-25,2018
3132,01902.HK,2019-07-25,2018
3133,00895.HK,2019-07-25,2018
3134,00290.HK,2019-07-25,2019
3135,00767.HK,2019-07-25,2018
3136,01620.HK,2019-07-25,2018
3137,01565.HK,2019-07-25,2018
3138,06083.HK,2019-07-25,2018
3139,00547.HK,2019-07-25,2018
3140,00154.HK,2019-07-25,2018
3141,02377.HK,2019-07-25,2018
3142,00599.HK,2019-07-25,2019
3143,01545.HK,2019-07-25,2018
3144,00278.HK,2019-07-25,2019
3145,00060.HK,2019-07-25,2019
3146,01685.HK,2019-07-25,2018
3147,00931.HK,2019-07-25,2019
3148,01628.HK,2019-07-25,2018
3149,03998.HK,2019-07-25,2018
3150,00374.HK,2019-07-25,2019
3151,00287.HK,2019-07-25,2018
3152,06033.HK,2019-07-25,2018
3153,01461.HK,2019-07-25,2018
3154,00476.HK,2019-07-25,2019
3155,00204.HK,2019-07-25,2018
3156,00595.HK,2019-07-25,2019
3157,01013.HK,2019-07-25,2019
3158,01933.HK,2019-07-25,2019
3159,01285.HK,2019-07-25,2018
3160,00497.HK,2019-07-25,2019
3161,00784.HK,2019-07-25,2019
3162,00989.HK,2019-07-25,2018
3163,03997.HK,2019-07-25,2018
3164,01982.HK,2019-07-25,2019
3165,01547.HK,2019-07-25,2018
3166,02078.HK,2019-07-25,2018
3167,00039.HK,2019-07-26,2018
3168,01028.HK,2019-07-26,2018
3169,01538.HK,2019-07-26,2018
3170,00970.HK,2019-07-26,2019
3171,03800.HK,2019-07-26,2018
3172,02266.HK,2019-07-26,2018
3173,01690.HK,2019-07-26,2018
3174,01917.HK,2019-07-26,2018
3175,01239.HK,2019-07-26,2018
3176,06896.HK,2019-07-26,2018
3177,03316.HK,2019-07-26,2018
3178,00227.HK,2019-07-26,2018
3179,02307.HK,2019-07-26,2018
3180,01189.HK,2019-07-26,2018
3181,01138.HK,2019-07-26,2018
3182,03738.HK,2019-07-26,2018
3183,01328.HK,2019-07-26,2018
3184,06123.HK,2019-07-26,2018
3185,01815.HK,2019-07-26,2018
3186,00815.HK,2019-07-26,2018
3187,02120.HK,2019-07-26,2018
3188,01606.HK,2019-07-26,2018
3189,02186.HK,2019-07-26,2018
3190,01252.HK,2019-07-26,2018
3191,02708.HK,2019-07-26,2019
3192,00866.HK,2019-07-26,2018
3193,02031.HK,2019-07-26,2018
3194,00444.HK,2019-07-26,2019
3195,06882.HK,2019-07-26,2018
3196,00679.HK,2019-07-26,2018
3197,01803.HK,2019-07-26,2018
3198,03669.HK,2019-07-26,2018
3199,00677.HK,2019-07-26,2019
3200,01177.HK,2019-07-26,2018
3201,00372.HK,2019-07-26,2019
3202,00646.HK,2019-07-26,2018
3203,00412.HK,2019-07-26,2018
3204,01201.HK,2019-07-26,2018
3205,02012.HK,2019-07-26,2018
3206,01272.HK,2019-07-26,2018
3207,00981.HK,2019-07-26,2018
3208,06888.HK,2019-07-26,2018
3209,01825.HK,2019-07-26,2019
3210,00499.HK,2019-07-26,2019
3211,01250.HK,2019-07-26,2018
3212,01894.HK,2019-07-26,2019
3213,00702.HK,2019-07-26,2018
3214,00645.HK,2019-07-26,2018
3215,01860.HK,2019-07-26,2018
3216,01801.HK,2019-07-28,2018
3217,01837.HK,2019-07-28,2018
3218,06816.HK,2019-07-28,2018
3219,00596.HK,2019-07-28,2018
3220,01210.HK,2019-07-28,2018
3221,00608.HK,2019-07-29,2018
3222,00574.HK,2019-07-29,2018
3223,01057.HK,2019-07-29,2018
3224,00486.HK,2019-07-29,2018
3225,01890.HK,2019-07-29,2018
3226,03666.HK,2019-07-29,2018
3227,00205.HK,2019-07-29,2018
3228,01820.HK,2019-07-29,2018
3229,00033.HK,2019-07-29,2018
3230,08118.HK,2019-07-29,2019
3231,01668.HK,2019-07-29,2018
3232,03668.HK,2019-07-29,2018
3233,00096.HK,2019-07-29,2018
