file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
3991.HK,11,13,75,13,6,6,8,1,0,66,66,9,0,6,8,1,19,11,6,60,51,48,03991.pdf,100
0440.HK,12,13,76,21,6,3,8,1,9,0,0,0,9,6,7,1,19,15,6,67,35,32,00440.pdf,100
2356.HK,11,13,76,20,6,3,8,1,9,0,0,0,9,6,7,1,18,14,6,67,36,32,02356.pdf,100
0222.HK,6,12,72,14,3,2,7,1,8,0,0,0,8,8,8,1,17,9,3,55,25,40,00222.pdf,100
1578.HK,34,34,67,44,12,11,18,5,1,33,33,4,1,19,14,5,45,41,12,67,48,39,01578.pdf,100
0546.HK,15,17,73,24,12,8,16,1,1,0,0,0,1,31,27,1,21,18,12,65,37,35,00546.pdf,100
0697.HK,21,31,59,36,9,10,15,5,1,0,0,0,1,20,25,5,37,26,9,58,36,42,00697.pdf,100
1133.HK,8,8,79,10,6,3,7,3,1,0,0,4,1,7,10,3,11,9,6,66,48,39,01133.pdf,100
3888.HK,13,14,75,17,6,6,8,1,0,0,0,0,0,10,8,1,25,19,6,64,46,41,03888.pdf,100
1713.HK,14,22,65,22,11,8,12,4,0,0,0,9,0,12,23,4,22,19,11,53,40,50,01713.pdf,100
0038.HK,21,12,86,16,5,4,7,4,0,0,0,9,0,14,13,4,15,14,5,83,80,37,00038.pdf,100
1599.HK,18,23,67,27,12,7,16,2,3,0,0,0,3,13,27,2,33,24,12,60,41,43,01599.pdf,100
0842.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00842.pdf,100
0887.HK,7,9,77,12,4,2,5,1,3,0,0,0,3,3,5,1,14,8,4,62,35,37,00887.pdf,100
3882.HK,8,15,69,14,7,5,9,2,1,0,0,0,1,13,11,2,17,14,7,49,36,53,03882.pdf,100
3377.HK,52,45,67,79,19,32,30,36,40,0,0,14,40,18,25,36,47,63,19,72,40,28,03377.pdf,100
0012.HK,27,25,73,35,8,15,21,15,8,66,66,0,8,10,13,15,20,29,8,69,48,36,00012.pdf,100
1710.HK,11,19,67,28,8,3,11,5,0,0,0,4,0,13,16,5,26,15,8,61,25,33,01710.pdf,100
2378.HK,57,54,59,63,26,37,39,6,17,0,0,4,17,28,17,6,42,65,26,67,55,42,02378.pdf,100
2696.HK,35,34,68,39,16,18,18,5,8,0,0,0,8,19,22,5,38,35,16,66,55,43,02696.pdf,100
0778.HK,15,19,70,20,12,12,19,17,6,0,0,4,6,5,10,17,20,27,12,59,47,48,00778.pdf,100
1532.HK,11,18,67,23,7,5,11,3,1,0,0,0,1,10,14,3,12,13,7,57,30,41,01532.pdf,100
1280.HK,8,11,76,12,5,4,5,2,4,0,0,0,4,8,8,2,18,11,5,58,43,46,01280.pdf,100
0808.HK,16,18,72,23,11,11,17,9,4,0,0,4,4,13,14,9,23,26,11,64,45,41,00808.pdf,100
1105.HK,6,10,74,13,6,9,9,1,3,0,0,0,3,9,8,1,12,9,6,57,28,39,01105.pdf,100
0187.HK,17,16,76,21,8,6,15,4,1,0,0,4,1,10,18,4,23,16,8,67,50,39,00187.pdf,100
0217.HK,8,20,63,21,8,9,12,4,4,0,0,0,4,15,16,4,22,13,8,49,24,47,00217.pdf,100
1193.HK,26,33,60,36,16,19,24,4,6,0,0,4,6,14,28,4,34,28,16,59,44,45,01193.pdf,100
0902.HK,56,46,70,54,21,45,45,3,1,0,0,9,1,23,57,3,38,43,21,71,64,43,00902.pdf,100
3623.HK,11,17,69,23,11,10,15,2,1,0,0,4,1,15,14,2,22,13,11,59,32,39,03623.pdf,100
1202.HK,21,16,80,21,11,5,12,1,0,0,0,4,0,6,24,1,23,18,11,73,61,39,01202.pdf,100
1848.HK,10,15,72,14,10,6,12,5,8,0,0,0,8,7,10,5,13,10,10,55,44,51,01848.pdf,100
0003.HK,31,29,71,38,17,32,36,4,0,0,0,0,0,11,21,4,26,26,17,68,51,39,00003.pdf,100
1692.HK,5,12,70,10,8,3,12,2,3,0,0,4,3,8,11,2,12,10,8,38,31,63,01692.pdf,100
1388.HK,8,14,71,17,7,7,9,1,19,0,0,0,19,11,12,1,11,13,7,57,30,41,01388.pdf,100
6821.HK,23,24,71,31,11,16,19,2,0,0,0,4,0,22,16,2,36,27,11,66,46,39,06821.pdf,100
2003.HK,8,8,79,11,2,3,5,2,3,0,0,0,3,5,5,2,17,9,2,67,44,36,02003.pdf,100
1930.HK,6,14,69,11,7,8,10,3,4,0,0,0,4,2,9,3,10,10,7,39,35,65,01930.pdf,100
0528.HK,22,27,65,43,11,9,16,4,11,0,0,0,11,36,19,4,26,24,11,65,32,32,00528.pdf,100
3788.HK,16,19,71,22,10,13,17,2,0,0,0,0,0,14,27,2,27,20,10,62,45,43,03788.pdf,100
1766.HK,31,18,87,28,8,13,21,5,1,0,0,9,1,12,22,5,20,22,8,81,68,32,01766.pdf,100
1971.HK,24,22,75,36,9,10,11,3,3,0,0,9,3,25,17,3,31,27,9,71,42,31,01971.pdf,100
2139.HK,17,23,66,24,8,5,16,4,1,0,0,4,1,7,14,4,24,21,8,57,44,48,02139.pdf,100
6049.HK,22,22,73,32,9,6,18,3,6,0,0,4,6,12,17,3,37,29,9,69,43,34,06049.pdf,100
1375.HK,21,22,71,25,8,7,10,1,0,0,0,0,0,6,5,1,21,20,8,63,52,45,01375.pdf,100
2552.HK,12,15,73,15,7,6,10,3,1,0,0,4,1,9,14,3,14,12,7,57,48,50,02552.pdf,100
1199.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,17,9,01199.pdf,100
2015.HK,24,29,65,34,18,18,30,2,9,0,0,14,9,14,37,2,39,39,18,62,44,42,02015.pdf,100
0719.HK,23,22,73,24,6,3,14,7,3,0,0,0,3,12,22,7,23,19,6,65,59,47,00719.pdf,100
0511.HK,11,12,77,15,7,6,15,3,9,0,0,0,9,7,10,3,16,12,7,65,46,40,00511.pdf,100
2388.HK,45,50,53,60,15,22,31,23,43,0,0,4,43,18,16,23,47,55,15,63,46,42,02388.pdf,100
1666.HK,13,17,71,27,11,12,15,3,0,0,0,0,0,7,18,3,20,18,11,64,31,33,01666.pdf,100
0956.HK,29,30,67,33,16,28,23,4,3,0,0,4,3,6,32,4,29,29,16,64,54,46,00956.pdf,100
3318.HK,4,8,75,9,6,3,8,1,9,0,0,0,9,7,7,1,7,7,6,53,25,43,03318.pdf,100
0592.HK,5,8,77,10,3,1,5,1,0,0,0,4,0,4,6,1,11,7,3,59,33,39,00592.pdf,100
6868.HK,16,16,75,19,6,6,8,4,8,0,0,0,8,14,16,4,19,22,6,65,51,42,06868.pdf,100
2340.HK,25,26,70,41,13,8,22,11,4,0,0,0,4,19,22,11,37,28,13,68,39,32,02340.pdf,100
3330.HK,20,23,69,26,12,10,17,3,9,0,0,0,9,20,22,3,22,21,12,62,46,44,03330.pdf,100
6877.HK,8,20,62,16,6,6,11,4,6,0,0,0,6,6,9,4,18,9,6,37,30,64,06877.pdf,100
0687.HK,5,10,74,10,7,5,10,2,3,0,0,0,3,4,9,2,9,7,7,50,32,50,00687.pdf,100
3606.HK,30,30,68,34,15,7,17,7,6,0,0,4,6,16,26,7,32,30,15,65,54,44,03606.pdf,100
0728.HK,31,26,76,32,15,12,16,1,3,0,0,4,3,14,15,1,41,25,15,71,61,41,00728.pdf,100
2196.HK,67,81,31,77,26,28,45,24,8,0,0,19,8,34,46,24,56,70,26,58,54,52,02196.pdf,100
0182.HK,27,28,69,43,15,30,17,3,1,0,0,0,1,15,33,3,31,31,15,68,39,32,00182.pdf,100
1083.HK,70,70,50,79,49,69,73,10,16,0,0,9,16,40,82,10,67,70,49,65,55,44,01083.pdf,100
0941.HK,47,41,69,50,18,12,26,6,43,0,0,0,43,21,24,6,50,45,18,69,57,41,00941.pdf,100
8095.HK,11,17,69,18,9,4,15,4,0,0,0,0,0,13,14,4,18,15,9,54,39,49,08095.pdf,100
0066.HK,29,28,70,34,14,19,28,18,9,0,0,14,9,13,15,18,27,32,14,66,52,41,00066.pdf,100
2038.HK,9,17,68,17,8,4,13,1,3,0,0,0,3,11,12,1,18,12,8,53,34,48,02038.pdf,100
0210.HK,9,17,68,19,6,5,8,3,0,0,0,0,0,8,8,3,11,13,6,54,30,44,00210.pdf,100
1361.HK,17,23,65,23,11,7,17,6,3,0,0,14,3,13,14,6,22,21,11,55,46,51,01361.pdf,100
0883.HK,31,33,65,35,14,28,29,4,8,0,0,0,8,22,33,4,28,30,14,63,56,47,00883.pdf,100
6680.HK,25,20,78,29,10,17,20,4,0,0,0,0,0,22,18,4,28,21,10,73,54,35,06680.pdf,100
2359.HK,25,26,70,33,16,14,27,2,4,0,0,9,4,9,17,2,36,37,16,66,47,39,02359.pdf,100
1957.HK,5,11,72,9,6,3,8,1,1,0,0,0,1,9,10,1,14,7,6,41,39,64,01957.pdf,100
0690.HK,7,20,62,13,9,8,13,2,3,0,0,0,3,13,21,2,17,14,9,32,33,72,00690.pdf,100
2018.HK,20,35,52,31,17,9,20,5,0,0,0,4,0,18,25,5,27,29,17,48,40,56,02018.pdf,100
0006.HK,34,37,63,37,25,39,48,12,6,0,0,0,6,17,25,12,29,28,25,62,56,49,00006.pdf,100
2638.HK,37,34,69,39,14,19,32,16,3,33,33,0,3,14,20,16,36,37,14,67,59,44,02638.pdf,100
2688.HK,29,33,64,38,23,30,30,5,27,0,0,0,27,20,38,5,33,37,23,63,48,44,02688.pdf,100
8225.HK,1,1,83,2,0,0,1,0,3,0,0,0,3,2,0,0,3,2,0,74,41,27,08225.pdf,100
1972.HK,64,61,56,94,38,44,67,20,9,33,33,9,9,36,29,20,61,71,38,69,42,32,01972.pdf,100
0819.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00819.pdf,100
8048.HK,6,12,71,11,5,5,8,2,3,0,0,0,3,6,8,2,13,9,5,46,37,57,08048.pdf,100
1963.HK,20,13,83,22,6,3,6,2,1,33,33,4,1,5,8,2,20,19,6,77,57,31,01963.pdf,100
0576.HK,13,15,74,16,5,8,10,3,6,0,0,0,6,8,14,3,17,11,5,60,53,49,00576.pdf,100
0857.HK,48,45,64,55,37,54,57,8,0,0,0,9,0,32,40,8,47,47,37,67,54,41,00857.pdf,100
0432.HK,12,19,67,19,12,12,18,12,1,0,0,0,1,9,15,12,20,19,12,54,40,50,00432.pdf,100
0008.HK,19,18,75,24,8,5,16,6,11,0,0,0,11,8,9,6,29,26,8,67,48,38,00008.pdf,100
0045.HK,25,30,64,30,14,20,29,20,27,0,0,4,27,12,11,20,20,31,14,59,53,51,00045.pdf,100
6823.HK,18,18,74,24,8,5,15,6,11,0,0,0,11,9,9,6,30,26,8,66,47,38,06823.pdf,100
8527.HK,5,8,77,6,4,2,5,1,0,0,0,0,0,2,6,1,7,6,4,48,52,62,08527.pdf,100
6058.HK,12,20,65,18,11,17,14,2,12,0,0,0,12,8,9,2,19,15,11,49,41,56,06058.pdf,100
8169.HK,4,8,76,7,5,7,7,2,0,33,33,0,0,5,6,2,7,7,5,45,37,58,08169.pdf,100
6066.HK,30,37,59,39,12,11,20,2,16,33,33,14,16,20,17,2,46,39,12,60,47,47,06066.pdf,100
2238.HK,46,49,57,63,24,44,40,12,9,0,0,14,9,23,28,12,61,57,24,65,45,39,02238.pdf,100
3908.HK,23,24,71,30,12,11,20,4,33,0,0,4,33,8,10,4,32,27,12,65,47,40,03908.pdf,100
6806.HK,27,23,76,31,8,7,10,3,8,0,0,4,8,12,9,3,34,31,8,71,54,37,06806.pdf,100
1776.HK,30,25,76,37,12,8,13,8,11,0,0,0,11,17,18,8,40,31,12,72,49,33,01776.pdf,100
1171.HK,28,34,62,32,18,20,21,4,0,0,0,0,0,25,30,4,34,34,18,58,54,52,01171.pdf,100
