stock_code,ESG_2017_rel_date,ESG_2018_rel_date,ESG_2019_rel_date,ESG_2020_rel_date,ESG_2021_rel_date,ESG_2022_rel_date,ESG_2023_rel_date
00274.HK,NA,NA,NA,NA,29/04/2022,NA,NA
02285.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01241.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00572.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01906.HK,NA,NA,NA,NA,29/04/2022,NA,NA
03399.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00317.HK,NA,NA,NA,NA,29/04/2022,NA,NA
06993.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00036.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01561.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01835.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00387.HK,NA,NA,NA,NA,29/04/2022,NA,NA
09666.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01901.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00876.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01070.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01520.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00911.HK,NA,NA,NA,NA,29/04/2022,NA,NA
03326.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01555.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01026.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00520.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00098.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00639.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01339.HK,NA,NA,NA,NA,29/04/2022,NA,NA
02051.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00031.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01736.HK,NA,NA,NA,NA,29/04/2022,NA,NA
03983.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01928.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01038.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00775.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01113.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01877.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01542.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00286.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00804.HK,NA,NA,NA,NA,29/04/2022,NA,NA
02225.HK,NA,NA,NA,NA,29/04/2022,NA,NA
03900.HK,NA,NA,NA,NA,29/04/2022,NA,NA
03311.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00866.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00176.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00726.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00859.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00755.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01020.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01277.HK,NA,NA,NA,NA,29/04/2022,NA,NA
00581.HK,NA,NA,NA,NA,29/04/2022,NA,NA
01689.HK,NA,NA,NA,NA,29/04/2022,NA,NA
02142.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00570.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03396.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00115.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02107.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01725.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01522.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03869.HK,NA,NA,NA,NA,28/04/2022,NA,NA
08115.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01003.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01037.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01237.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01010.HK,NA,NA,NA,NA,28/04/2022,NA,NA
09908.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01526.HK,NA,NA,NA,NA,28/04/2022,NA,NA
06128.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01008.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00400.HK,NA,NA,NA,NA,28/04/2022,NA,NA
09633.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01652.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00085.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03369.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00493.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01332.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00139.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01951.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00500.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01285.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00836.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01787.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02209.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01359.HK,NA,NA,NA,NA,28/04/2022,NA,NA
04621.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00244.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01543.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02255.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01395.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01196.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00821.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00724.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00620.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00226.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01875.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00218.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00718.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01922.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00553.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01592.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00826.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00459.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00910.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01200.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03347.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01357.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01586.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00751.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01297.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03939.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00256.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01255.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02892.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00952.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02122.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01685.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01452.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01223.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01872.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00156.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00994.HK,NA,NA,NA,NA,28/04/2022,NA,NA
09899.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00383.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01228.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01735.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03698.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01289.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01412.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02023.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00132.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00834.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00166.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00009.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01679.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00655.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03329.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01448.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01062.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00499.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02002.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03393.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01087.HK,NA,NA,NA,NA,28/04/2022,NA,NA
09918.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01719.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01846.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01383.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00368.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00239.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01145.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01121.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00543.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01978.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00379.HK,NA,NA,NA,NA,28/04/2022,NA,NA
06811.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00689.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01902.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02362.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01253.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01759.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01109.HK,NA,NA,NA,NA,28/04/2022,NA,NA
05786.HK,NA,NA,NA,NA,28/04/2022,NA,NA
05787.HK,NA,NA,NA,NA,28/04/2022,NA,NA
05819.HK,NA,NA,NA,NA,28/04/2022,NA,NA
40091.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00552.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02129.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00434.HK,NA,NA,NA,NA,28/04/2022,NA,NA
09926.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02180.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00235.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00410.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01728.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00207.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01860.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00953.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03999.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02700.HK,NA,NA,NA,NA,28/04/2022,NA,NA
06860.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01598.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01063.HK,NA,NA,NA,NA,28/04/2022,NA,NA
06162.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00990.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01937.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03616.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00916.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00988.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00538.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00487.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01278.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01720.HK,NA,NA,NA,NA,28/04/2022,NA,NA
06193.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01000.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00007.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01508.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01007.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02488.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02131.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00365.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00544.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00162.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01343.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01118.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00439.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00242.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02286.HK,NA,NA,NA,NA,28/04/2022,NA,NA
06828.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00422.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00505.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02000.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01751.HK,NA,NA,NA,NA,28/04/2022,NA,NA
06919.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02203.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01486.HK,NA,NA,NA,NA,28/04/2022,NA,NA
03692.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02177.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01795.HK,NA,NA,NA,NA,28/04/2022,NA,NA
06885.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02136.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00506.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02877.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00128.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01907.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00628.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01965.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01418.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00108.HK,NA,NA,NA,NA,28/04/2022,NA,NA
01826.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02137.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02369.HK,NA,NA,NA,NA,28/04/2022,NA,NA
02256.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00612.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00982.HK,NA,NA,NA,NA,28/04/2022,NA,NA
00177.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02269.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02386.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00656.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00587.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02866.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01980.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00725.HK,NA,NA,NA,NA,27/04/2022,NA,NA
08611.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03320.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02160.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00670.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03989.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00091.HK,NA,NA,NA,NA,27/04/2022,NA,NA
09677.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00830.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02298.HK,NA,NA,NA,NA,27/04/2022,NA,NA
06060.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00733.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00715.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02170.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01129.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00021.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03680.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00764.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01585.HK,NA,NA,NA,NA,27/04/2022,NA,NA
09997.HK,NA,NA,NA,NA,27/04/2022,NA,NA
06601.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00882.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02281.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00861.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00316.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02125.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00622.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00993.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02222.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00299.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00055.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01568.HK,NA,NA,NA,NA,27/04/2022,NA,NA
09992.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00898.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01731.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01495.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00585.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00196.HK,NA,NA,NA,NA,27/04/2022,NA,NA
06606.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01570.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00007.HK,NA,NA,NA,27/04/2022,NA,NA,NA
00863.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01084.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02210.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02022.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02178.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03886.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02336.HK,NA,NA,NA,NA,27/04/2022,NA,NA
06055.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00430.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02279.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00181.HK,NA,NA,NA,NA,27/04/2022,NA,NA
06866.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01669.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02148.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01525.HK,NA,NA,NA,NA,27/04/2022,NA,NA
06616.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03320.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01576.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01397.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01898.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00496.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00118.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00144.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02355.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01701.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01810.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02257.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02283.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01488.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00701.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00983.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01936.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00619.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01312.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00710.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00145.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00889.HK,NA,NA,NA,NA,27/04/2022,NA,NA
06116.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01148.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00636.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00532.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03877.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02273.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01979.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03316.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00180.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01932.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01577.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03681.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02169.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01258.HK,NA,NA,NA,NA,27/04/2022,NA,NA
09996.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00458.HK,NA,NA,NA,NA,27/04/2022,NA,NA
03300.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01251.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01263.HK,NA,NA,NA,NA,27/04/2022,NA,NA
00613.HK,NA,NA,NA,NA,27/04/2022,NA,NA
08066.HK,NA,NA,NA,NA,27/04/2022,NA,NA
02393.HK,NA,NA,NA,NA,27/04/2022,NA,NA
01772.HK,NA,NA,NA,NA,NA,NA,NA
01839.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00593.HK,NA,NA,NA,NA,26/04/2022,NA,NA
06122.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00515.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00586.HK,NA,NA,NA,NA,26/04/2022,NA,NA
06160.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01097.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01636.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00947.HK,NA,NA,NA,NA,26/04/2022,NA,NA
03628.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02100.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00295.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02162.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00351.HK,NA,NA,NA,NA,26/04/2022,NA,NA
06108.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01091.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00864.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01845.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00776.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00268.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01739.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01919.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00451.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00564.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01656.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02400.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01108.HK,NA,NA,NA,NA,26/04/2022,NA,NA
06805.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01477.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00110.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00719.HK,NA,NA,NA,NA,26/04/2022,NA,NA
09878.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02182.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01208.HK,NA,NA,NA,NA,26/04/2022,NA,NA
08081.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02371.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01498.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02377.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01948.HK,NA,NA,NA,NA,26/04/2022,NA,NA
06862.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00071.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01868.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01661.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02252.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02342.HK,NA,NA,NA,NA,26/04/2022,NA,NA
06882.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01896.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01870.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00173.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01996.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01683.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00675.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02270.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00127.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00780.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00812.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00575.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00822.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00771.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00582.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01431.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02235.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02869.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01977.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00089.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01596.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00524.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01786.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02880.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00540.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00583.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00975.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00329.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01707.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02779.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00099.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02313.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01992.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01891.HK,NA,NA,NA,NA,26/04/2022,NA,NA
06826.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00322.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00811.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00289.HK,NA,NA,NA,NA,26/04/2022,NA,NA
00832.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01696.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02588.HK,NA,NA,NA,NA,26/04/2022,NA,NA
02280.HK,NA,NA,NA,NA,26/04/2022,NA,NA
01628.HK,NA,NA,NA,NA,25/04/2022,NA,NA
09858.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02219.HK,NA,NA,NA,NA,25/04/2022,NA,NA
03382.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01247.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01702.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00102.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01308.HK,NA,NA,NA,NA,25/04/2022,NA,NA
08011.HK,NA,NA,NA,25/04/2022,NA,NA,NA
02718.HK,NA,NA,NA,NA,25/04/2022,NA,NA
09958.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00881.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01065.HK,NA,NA,NA,NA,25/04/2022,NA,NA
03339.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00984.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00232.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00517.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00512.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01233.HK,NA,NA,NA,NA,25/04/2022,NA,NA
00356.HK,NA,NA,NA,NA,25/04/2022,NA,NA
02130.HK,NA,NA,NA,NA,25/04/2022,NA,NA
09969.HK,NA,NA,NA,NA,25/04/2022,NA,NA
01748.HK,NA,NA,NA,NA,25/04/2022,NA,NA
03848.HK,NA,NA,NA,NA,25/04/2022,NA,NA
